ProjectDescriptionID,catchRawID,trapVisitID,commonName,releaseID,atCaptureRun,fishOrigin,lifeStage,forkLength,totalLength,n,visitTime,visitTime2,visitType,siteName,subSiteName,finalRun,actualCount,trap_start_date,trap_end_date
12,32883,1858,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z
12,32884,1858,Chinook salmon,255,Fall,Natural,Not recorded,35,NA,1,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z
12,32885,1858,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z
12,32886,1858,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z
12,32887,1858,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z
12,32888,1858,Chinook salmon,255,Fall,Natural,Parr,43,NA,1,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z
12,32889,1858,Chinook salmon,255,Fall,Natural,Parr,NA,NA,1,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z
12,32890,1858,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,63,1,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z
12,32891,1858,Wakasagi / Japanese smelt,255,Not recorded,Natural,Not recorded,NA,89,1,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-02T10:30:57Z,2026-03-02T10:30:57Z
12,32916,1860,Chinook salmon,255,Fall,Natural,Parr,47,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:06Z,2026-03-03T10:15:30Z
12,32917,1860,Chinook salmon,255,Fall,Natural,Fry,34,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32918,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32919,1860,Chinook salmon,255,Fall,Natural,Parr,45,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32920,1860,Chinook salmon,255,Fall,Natural,Parr,31,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32921,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32922,1860,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32923,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32924,1860,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32925,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32926,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32927,1860,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32928,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32929,1860,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32930,1860,Chinook salmon,255,Fall,Natural,Fry,28,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32931,1860,Chinook salmon,255,Fall,Natural,Parr,42,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32932,1860,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32933,1860,Chinook salmon,255,Fall,Natural,Parr,30,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32934,1860,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32935,1860,Chinook salmon,255,Fall,Natural,Parr,41,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32936,1860,Chinook salmon,255,Fall,Natural,Parr,39,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32937,1860,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32938,1860,Chinook salmon,255,Fall,Natural,Parr,40,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32939,1860,Chinook salmon,255,Fall,Natural,Parr,30,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32940,1860,Chinook salmon,255,Fall,Natural,Parr,33,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32941,1860,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32942,1860,Chinook salmon,255,Fall,Natural,Fry,34,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32943,1860,Chinook salmon,255,Fall,Natural,Parr,44,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32944,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32945,1860,Chinook salmon,255,Fall,Natural,Parr,33,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32946,1860,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32947,1860,Chinook salmon,255,Fall,Natural,Parr,33,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32948,1860,Chinook salmon,255,Fall,Natural,Parr,49,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32949,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32950,1860,Chinook salmon,255,Fall,Natural,Parr,41,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32951,1860,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32952,1860,Chinook salmon,255,Fall,Natural,Parr,39,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32953,1860,Chinook salmon,255,Fall,Natural,Parr,43,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32954,1860,Chinook salmon,255,Fall,Natural,Parr,42,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32955,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32956,1860,Chinook salmon,255,Fall,Natural,Parr,46,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32957,1860,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32958,1860,Chinook salmon,255,Fall,Natural,Parr,45,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32959,1860,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32960,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32961,1860,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32962,1860,Chinook salmon,255,Fall,Natural,Not recorded,37,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32963,1860,Chinook salmon,255,Fall,Natural,Not recorded,37,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32964,1860,Chinook salmon,255,Fall,Natural,Not recorded,34,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32965,1860,Chinook salmon,255,Fall,Natural,Not recorded,34,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32966,1860,Chinook salmon,255,Spring,Natural,Silvery parr,76,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32967,1860,Chinook salmon,255,Winter,Natural,Parr,87,NA,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32968,1860,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,28,1,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-03T10:15:30Z,2026-03-03T10:15:30Z
12,32979,1862,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:42Z,2026-03-04T09:45:49Z
12,32980,1862,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32981,1862,Chinook salmon,255,Fall,Natural,Fry,36,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32982,1862,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32983,1862,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32984,1862,Chinook salmon,255,Fall,Natural,Parr,48,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32985,1862,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32986,1862,Chinook salmon,255,Fall,Natural,Parr,33,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32987,1862,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32988,1862,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32989,1862,Chinook salmon,255,Fall,Natural,Parr,43,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32990,1862,Chinook salmon,255,Fall,Natural,Parr,33,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32991,1862,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32992,1862,Chinook salmon,255,Fall,Natural,Parr,39,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32993,1862,Chinook salmon,255,Fall,Natural,Not recorded,34,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32994,1862,Chinook salmon,255,Fall,Natural,Not recorded,36,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32995,1862,Chinook salmon,255,Fall,Natural,Not recorded,38,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32996,1862,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32997,1862,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32998,1862,Chinook salmon,255,Fall,Natural,Parr,51,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,32999,1862,Chinook salmon,255,Fall,Natural,Parr,59,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,33000,1862,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,33001,1862,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,33002,1862,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,33003,1862,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,33004,1862,Black crappie,255,Not recorded,Natural,Not recorded,NA,108,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,33005,1862,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,29,1,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-04T09:45:49Z,2026-03-04T09:45:49Z
12,33042,1864,Chinook salmon,255,Fall,Natural,Parr,45,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:49Z,2026-03-05T10:15:26Z
12,33043,1864,Chinook salmon,255,Fall,Natural,Parr,53,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33044,1864,Chinook salmon,255,Fall,Natural,Not recorded,37,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33045,1864,Chinook salmon,255,Fall,Natural,Parr,27,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33046,1864,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33047,1864,Chinook salmon,255,Fall,Natural,Yolk sac fry (alevin),34,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33048,1864,Chinook salmon,255,Fall,Natural,Parr,33,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33049,1864,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33050,1864,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33051,1864,Chinook salmon,255,Fall,Natural,Parr,31,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33052,1864,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33053,1864,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33054,1864,Chinook salmon,255,Fall,Natural,Fry,37,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33055,1864,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33056,1864,Chinook salmon,255,Fall,Natural,Parr,40,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33057,1864,Chinook salmon,255,Fall,Natural,Fry,37,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33058,1864,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33059,1864,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33060,1864,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33061,1864,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33062,1864,Chinook salmon,255,Fall,Natural,Yolk sac fry (alevin),34,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
12,33063,1864,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z,Continue trapping,Lower Feather River RST,RR,NA,Yes,2026-03-05T10:15:26Z,2026-03-05T10:15:26Z
